"spp","k1","k2","safety","kobe","yield","yieldAav"
"brill",0.209855853114277,0.322011776501313,0.738177954281553,0.9,0.948548391597511,0.0270556091264231
"brill",0.622888441197574,0.28467901982367,0.837077307760346,0.95,0.889851768305312,0.0383385147168075
"brill",0.970139088807628,0.104143853066489,0.464197006450946,0.6,0.475664700879415,0.0639851787794675
"brill",0.548871447099373,0.921289715915918,0.573797139549906,0.3,0.977431707930183,0.186752377777828
"brill",0.466953992610797,0.00692871678620577,0.820345444546545,0.95,0.740693702682286,0.0197907742473263
"brill",0.201341139152646,0.761530814692378,0.580888985899733,0,0.917331346812136,0.0645769801196895
"brill",0.0255142664536834,0.00998234422877431,0.667799026511865,0.475,1.03168344350656,0.00981546591982463
"brill",0.725887402193621,0.102126768557355,0.675381222741923,0.675,0.587112374145999,0.0412749254204255
"brill",0.905310009606183,0.727557125734165,0.685385152306913,0.525,1.01186409339636,0.080477043041433
"brill",0.28245090553537,0.692292235558853,0.550223505116424,0.175,0.94955918722557,0.0715706773888959
"brill",0.402866402175277,0.63464384409599,0.613546089172532,0.4,0.949862861350643,0.117354651259035
"brill",0.59613745007664,0.966970087727532,0.641623958244317,0.35,0.941801048115028,0.172108917614764
"brill",0.426746039884165,0.76600995589979,0.512131283421194,0.025,0.916322471297561,0.0904594393535103
"brill",0.612111215712503,0.860058339778334,0.594643168667147,0.275,0.958944425374182,0.149512427877206
"brill",0.509237387450412,0.944284466095269,0.63461028187225,0.3,0.977475294980317,0.150937526635605
"brill",0.427807819563895,0.51379921217449,0.633419481351715,0.55,0.961158871690935,0.0663660075476841
"brill",0.313961758976802,0.0235767289996147,0.824511862596434,0.75,1.06468448988364,0.0146052768556482
"brill",0.889894749503583,0.930826782016084,0.641034457356928,0.625,0.852326963730707,0.140797127108297
"brill",0.230285685043782,0.879240292357281,0.544602228703009,0.075,0.91824029126747,0.0948219799154958
"brill",0.880848648259416,0.786496788496152,0.677445083534176,0.4,0.830897466835587,0.124244812288358
"brill",0.0604224894195795,0.309129399480298,0.582513025839757,0.625,0.907954738718284,0.0495568565854892
"brill",0.903628521366045,0.664269166998565,0.653441114238283,0.75,0.900859692223902,0.097465454057006
"brill",0.661719572730362,0.914842447265983,0.572455941951173,0.175,0.931438318092585,0.131238055173573
"brill",0.713792857713997,0.398884959286079,0.600647676178011,0.775,0.72163185464214,0.0626133009005543
"brill",0.804657820845023,0.916215185075998,0.635712196732706,0.7,0.859618683120518,0.121161663991641
"brill",0.0355338726658374,0.539159683510661,0.568390042031921,0.05,0.930191736473346,0.086159743378728
"brill",0.471381018403918,0.420661576325074,0.609860342529455,0.1,0.988472131541648,0.0614001328924793
"brill",0.669429686386138,0.0730576554778963,0.81673409161419,0.825,0.676114392564711,0.0248011225896842
"brill",0.76605772622861,0.534955067094415,0.674577187456619,0.7,0.823974969146794,0.0828728412821549
"brill",0.0747797712683678,0.839083577040583,0.565352395260937,0,0.972862157220796,0.079212673670371
"brill",0.993836551206186,0.252238367917016,0.711993118146028,0.775,0.663486748539982,0.0526344638675691
"brill",0.518188222311437,0.446547813713551,0.647410953986368,0.75,0.825925405823828,0.0695896792734656
"brill",0.829661675030366,0.102471181191504,0.650844027688983,0.675,0.72592392623612,0.0387148676377871
"brill",0.636695308843628,0.815769892884418,0.636332433086676,0.4,0.972609663439114,0.131806852736289
"brill",0.234845351893455,0.940819919807836,0.548721717566207,0.2,1.01311824736176,0.152691875324606
"brill",0.75766039872542,0.398860934656113,0.757642821347953,0.725,0.846563635665851,0.0562872973318587
"brill",0.519444841425866,0.284859112929553,0.814612226172453,0.8,0.802736223717786,0.049844462449238
"brill",0.242003661813214,0.489011130761355,0.60501561644289,0.525,0.923496311340092,0.0536067405724466
"brill",0.0589637332595885,0.928751704283059,0.626559039163329,0.125,0.976800667580707,0.112773270887892
"brill",0.739833746105433,0.874571920605376,0.698847261887191,0.475,0.983267214586585,0.179255192953908
"brill",0.0106572632212192,0.822780838236213,0.595527198742872,0,0.932026501204571,0.0689002855768303
"brill",0.895956335123628,0.454353229841217,0.610235530280471,0.575,0.818063191108507,0.0629998947626016
"brill",0.209103288827464,0.793359609786421,0.576251613342713,0.025,0.862182090035159,0.067932912369876
"brill",0.876560550648719,0.117960028583184,0.791588393514606,0.925,0.68430221549456,0.0278614658669394
"brill",0.270820822333917,0.0181050959508866,0.778916227981199,0.925,0.769568084246273,0.0124493912088968
"brill",0.240487444913015,0.730250463122502,0.648771605038539,0.2,0.978517082756753,0.0831571967344665
"brill",0.758846366312355,0.498239961685613,0.642837745481622,0.675,0.904921862968444,0.0694227420507861
"brill",0.0577642887365073,0.0356602100655437,0.744703176842412,0.9,0.778907789070907,0.00703191275608829
"brill",0.450906384037808,0.125137082766742,0.812611999067902,0.75,0.901914113562893,0.0277724656619235
"brill",0.697893489617854,0.808908847160637,0.579948687602109,0.75,0.938842070183607,0.133510368637017
"brill",0.893318856600672,0.923269994556904,0.651141984500417,0.575,0.894075217780585,0.137320252096456
"brill",0.143453675089404,0.465955078601837,0.638221680460538,0.225,0.92160061980584,0.051279021997269
"brill",0.878643351374194,0.0852379717398435,0.79585930072245,0.8,0.781867025096304,0.0333275627600718
"brill",0.105280198156834,0.901439842535183,0.531911253040934,0.025,0.953604402145348,0.112502297500565
"brill",0.518765056505799,0.153997261542827,0.589492688231894,0.525,0.828500636353208,0.0306897156858496
"brill",0.135579804657027,0.40710120042786,0.590847051876185,0.15,0.899864081633933,0.0329922207924069
"brill",0.801794218365103,0.616606706054881,0.800570764749238,0.825,0.991215706508906,0.0629361099117849
"brill",0.801857365993783,0.422756503336132,0.643773183973826,0.725,0.806529620192954,0.077648040707262
"brill",0.66737555526197,0.564856390003115,0.564575590371482,0.7,0.774034096286127,0.0873893657657277
"brill",0.959161536302418,0.883663282496855,0.619757357687624,0.475,0.841853643216112,0.105240905198704
"brill",0.699445138452575,0.845578650943935,0.70397452885731,0.475,1.02651266104319,0.131191773707772
"brill",0.0614853610750288,0.767798837274313,0.559189107489607,0.1,0.949232124807694,0.099646582482498
"brill",0.3997917836532,0.545316737378016,0.576787468054993,0.625,0.974701798487872,0.0638286044326465
"brill",0.197605749359354,0.885749406414106,0.588472135415137,0.175,1.0245095270693,0.133421008990438
"brill",0.287793163908646,0.495071158045903,0.527989251705342,0.175,0.99739969538198,0.0676852756214498
"brill",0.309646738925949,0.683009115513414,0.671230906237403,0.35,1.02150287913841,0.0891818090555902
"brill",0.60612715035677,0.640123626915738,0.54834845362747,0.4,0.984381907672337,0.107747003489746
"brill",0.896183560835198,0.7493223878555,0.707082288409913,0.625,0.888593486060421,0.111742323757917
"brill",0.675651088822633,0.0418649415951222,0.839126490691212,0.95,0.859307135339366,0.0196952262508417
"brill",0.713956381892785,0.709503085585311,0.498863385033558,0.625,0.891943546065694,0.126402135826653
"brill",0.757299039280042,0.801335050258785,0.677875068892377,0.425,0.973366909296242,0.108074401888005
"brill",0.365183382295072,0.559314157580957,0.585642317461537,0.45,0.958561847744346,0.0795982710292021
"brill",0.316438691224903,0.403425585245714,0.542902599470647,0.175,1.02259872875671,0.0467424892025959
"brill",0.765715638641268,0.751857518684119,0.635436577327174,0.775,0.932860594908699,0.113454485510254
"brill",0.334993600146845,0.717610342195258,0.648403359290771,0.2,0.997777531072159,0.079670816428395
"brill",0.356662715552375,0.402973650954664,0.653616856237813,0.05,0.968797684609129,0.0417408364528129
"brill",0.806231361348182,0.64962399750948,0.669963581263362,0.5,0.933665778706362,0.109748668090271
"brill",0.580240505281836,0.0204818393103778,0.708800994239961,0.9,0.567412848049611,0.0150643751944644
"brill",0.644028046168387,0.168276544427499,0.624324903512989,0.775,0.685864154891445,0.0453315716872598
"brill",0.638116490328684,0.627738523064181,0.561437461984287,0.775,0.873404202830948,0.0856858915636428
"brill",0.943357177777216,0.23405475076288,0.795511444325845,0.625,0.737910413728794,0.0485658166965306
"brill",0.896202199626714,0.111156639177352,0.736345772433234,0.85,0.53916845359844,0.0244704317237467
"brill",0.524069687817246,0.572714970912784,0.482326246202048,0.625,0.884557668195487,0.0906722919296945
"brill",0.964403579942882,0.0987406412605196,0.622280135467626,0.8,0.501358833253584,0.0503823072206982
"brill",0.551206809002906,0.15122210024856,0.648432445081863,0.775,0.731338806226784,0.0424289998588271
"brill",0.753565094899386,0.14646002324298,0.82669464284274,0.825,0.788023788420686,0.0344283925620222
"brill",0.77720631705597,0.179739626124501,0.570982258039736,0.825,0.518320353735405,0.0591767564834288
"brill",0.3434834536165,0.607409693766385,0.747703320928216,0.2,1.02899363717217,0.0455634865237251
"brill",0.197443211916834,0.610814355313778,0.513416928916505,0.275,1.01756014628139,0.121876919478327
"brill",0.131472278386354,0.411149699473754,0.682587696828368,0.375,0.995934811874265,0.0472519585675009
"brill",0.864018058171496,0.442821156932041,0.714105111373309,0.675,0.851889712256538,0.0709674911774715
"brill",0.231356299016625,0.849007894983515,0.50034028767012,0,0.831116606323126,0.0780521389006606
"brill",0.113840314093977,0.379234775435179,0.580432801845417,0.575,1.03560160101675,0.0475741584849389
"brill",0.415507146157324,0.0151108654681593,0.815553816155181,0.925,0.686700286061367,0.0164588963282571
"brill",0.719670273596421,0.288552875630558,0.84423255434672,0.925,0.924977476351905,0.0342180210759308
"brill",0.0489034459460527,0.343418350676075,0.540288600391343,0.05,0.934202524356679,0.0594187069696213
"brill",0.806120872264728,0.0103503449354321,0.831766218986395,0.925,0.735453518498586,0.0259985749152263
"brill",0.159593555144966,0.372544373851269,0.588743308174389,0.175,0.929302695462041,0.0425901219960288
"brill",0.235754917841405,0.183738999767229,0.642517821274295,0.7,0.933397325809997,0.035488727235218
"brill",0.837209075689316,0.735569116892293,0.558036267399217,0.725,0.780065711457589,0.133902234140422
"brill",0.252320643281564,0.390189494471997,0.74173746315561,0.675,0.992869448872757,0.0348105399653375
"brill",0.1018180353567,0.921440840000287,0.477692599211848,0.1,0.993025020968138,0.122622961698934
"brill",0.889389238785952,0.586003273259848,0.803005573354709,0.9,0.859237035206821,0.0654224021725667
"brill",0.499576018191874,0.907261898042634,0.657373934467426,0.175,0.959966874208184,0.116629395136952
"brill",0.608429968822747,0.207619316177443,0.85800138174546,0.95,0.921058078145085,0.0329049884757181
"brill",0.168298671487719,0.0600209662225097,0.740922820076655,0.725,0.857103130433695,0.00726125066273895
"brill",0.30047336476855,0.561906315619126,0.652435542484215,0.325,0.94965340593858,0.0523589904154603
"brill",0.89602263038978,0.552894942928106,0.734591459369213,0.5,0.86199421578936,0.0651620132511869
"brill",0.0806452506221831,0.163484221324325,0.715330706529427,0.675,0.988408844528515,0.0136852703175238
"brill",0.560888817068189,0.565620644483715,0.677817541732403,0.6,0.843922305769399,0.0970220152258131
"brill",0.193078713491559,0.0516771445982158,0.771555501931734,0.9,0.728273939191016,0.00846769711668213
"brill",0.937894981121644,0.0042776723857969,0.809636826165579,0.8,0.711592935946187,0.0226342850837831
"brill",0.598336701979861,0.860331542557105,0.581712968325522,0.15,0.93631454192292,0.116481257744788
"brill",0.490435606334358,0.576377891935408,0.652761552699901,0.5,0.97040657824386,0.0967431853434346
"brill",0.46566634089686,0.0977436623070389,0.799573460317933,0.825,0.647987405804931,0.0240660086119794
"brill",0.886916387593374,0.134974743938074,0.755315188794074,0.925,0.686314927697629,0.0355512093007086
"brill",0.311047153314576,0.977729731472209,0.568962845502209,0.075,0.956360665684571,0.144938975697431
"brill",0.587176209082827,0.669821535237134,0.613829451946071,0.8,0.918921723860566,0.0907736811383207
"brill",0.393965259892866,0.0407765908166766,0.757532435191054,0.875,0.787760501397892,0.0137748258594156
"brill",0.132650338346139,0.826308344025165,0.66348231851498,0.225,1.00674596615247,0.0975262786547529
"brill",0.0199062339961529,0.0433255946263671,0.801157212635415,0.925,0.862345861802809,0.00413484215470432
"brill",0.344858097610995,0.734984224895015,0.735473374462502,0.1,0.993419287380556,0.0638158849978479
"brill",0.56452913582325,0.715437051840127,0.680302309392717,0.4,0.926884177544248,0.0931890456011384
"brill",0.172508818330243,0.964516835054383,0.521409098728345,0.15,1.00563359184955,0.129057381379189
"brill",0.750452865147963,0.521289887605235,0.658924347726535,0.8,0.96411841237141,0.0675571048549668
"brill",0.844514892203733,0.240151255857199,0.82279918589892,0.7,0.792353317305073,0.0508368158560185
"brill",0.287222341867164,0.154069512384012,0.798152111255191,0.875,0.875285329361723,0.018541737604572
"brill",0.341378423385322,0.717010860331357,0.728415607914683,0.375,1.10058740828812,0.0625830033381021
"brill",0.439128739759326,0.559896917780861,0.647990644326867,0.4,0.963320987557838,0.0834204269210734
"brill",0.428149727638811,0.870816139969975,0.60514432495797,0.275,0.888540144905385,0.150682020714039
"brill",0.171905398136005,0.526026724139228,0.571031346723056,0,0.827392989453661,0.0498452386429035
"brill",0.535467605106533,0.652993209660053,0.614148159560517,0.475,0.985914695879857,0.072917610052158
"brill",0.881745141698048,0.522503224434331,0.705220520859949,0.625,0.984115802022239,0.0529305465383967
"brill",0.262761816615239,0.53033925103955,0.619195540134508,0.45,1.02519674860587,0.0624384958215842
"brill",0.0538634585682303,0.426306945970282,0.691376755056481,0.425,1.04019240237967,0.0721125136931196
"brill",0.337443795520812,0.879012232413515,0.546176830886031,0.15,0.965447582615915,0.111664704442654
"brill",0.0115299809258431,0.940281213028356,0.537341594203345,0,0.879838660921453,0.0687976373447211
"brill",0.476113999960944,0.862036786973476,0.527919440003153,0.225,0.962755022573772,0.163117883635877
"brill",0.0206449055112898,0.928644457831979,0.631074825937277,0.075,0.956866979948192,0.105160206247803
"brill",0.559717581840232,0.233553793746978,0.679949238491075,0.675,0.818277880296578,0.0527910496486648
"brill",0.258490414824337,0.996306697372347,0.592972046352693,0.075,0.91411482879294,0.0989105577697203
"brill",0.477777836145833,0.852682061959058,0.606506612604671,0.175,0.940672345486983,0.126932393307021
"brill",0.932887477334589,0.320690254215151,0.74222211180321,0.825,0.819970815919855,0.0747595518639628
"brill",0.763535714242607,0.725018518511206,0.671780776266648,0.5,0.921454217597471,0.106563881138026
"brill",0.975701768649742,0.696088945493102,0.694960535719697,0.775,0.909190734582548,0.0777644361704197
"brill",0.458822751883417,0.874620355665684,0.633330005133761,0.325,0.934730297543571,0.13790091686625
"brill",0.242947810096666,0.912529049674049,0.579998468181589,0.175,0.925566821051461,0.11220131246261
"brill",0.628172625089064,0.898465070407838,0.668909139851529,0.35,0.944072717684353,0.118790220483918
"brill",0.27700830437243,0.584923086222261,0.613615909038887,0.275,0.930084118680494,0.0681389135731501
"brill",0.164136759238318,0.153025263687596,0.813490666320133,0.85,0.950479433138926,0.0176998502598528
"brill",0.862111733295023,0.633396374527365,0.780103086058899,0.75,0.951226319024532,0.0777870255096027
"brill",0.633614935912192,0.00421925634145737,0.546433352497897,0.725,0.505030344066669,0.0414057200419338
"brill",0.700504772830755,0.905758217675611,0.682265892180581,0.325,0.965216844679562,0.129844112026301
"brill",0.566620692843571,0.708226872840896,0.606053502378138,0.375,1.0007463090862,0.104766778596063
"brill",0.517477011540905,0.715721838874742,0.566013948812979,0.325,0.900916160886214,0.10765503538285
"brill",0.711698053171858,0.501574845984578,0.623129828893046,0.8,0.74303787237419,0.0733927816741431
"brill",0.153490246040747,0.88646089984104,0.537483292726134,0,0.901151810861695,0.0988230896705143
"brill",0.799326662207022,0.475427413592115,0.695781203148944,0.85,0.823077902566445,0.0804716751295384
"brill",0.786235660780221,0.234745858469978,0.71081390142747,0.75,0.727641994629448,0.0548783513107365
"brill",0.880834302399307,0.906418117228895,0.671811760405336,0.425,0.934808177700058,0.127228896696632
"brill",0.69203414558433,0.921298073837534,0.598316472051036,0.625,0.912600505723651,0.14143263335313
"brill",0.520082210889086,0.185340996598825,0.802220039358325,0.925,0.827744838930677,0.0266379607226903
"brill",0.0600361304823309,0.677440281491727,0.529632619817464,0.1,0.967445823073481,0.113874155503534
"brill",0.879889062372968,0.844942864496261,0.795208328491115,0.6,0.939079159868355,0.10048524395774
"brill",0.164987470954657,0.438923759385943,0.572547990393952,0.325,0.946936853909235,0.0534156419764988
"brill",0.811516324989498,0.906408693874255,0.545015301765727,0.6,0.763241690903769,0.230378102019797
"brill",0.341850099386647,0.814305484760553,0.456570299661017,0.2,0.964180614798,0.138243388897625
"brill",0.417705139378086,0.446894054301083,0.550542386277635,0.4,0.890862186335281,0.0596179234755548
"brill",0.535163732711226,0.0980252290610224,0.840632193341193,0.9,0.857784296323677,0.0241548600227927
"brill",0.96647763159126,0.694888683967292,0.665980552310684,0.625,0.705073834084724,0.11396452634744
"brill",0.852535335347056,0.239924589637667,0.756892068512355,0.75,0.809907361176673,0.0447922699187233
"brill",0.570349636953324,0.100224994122982,0.800550441133088,0.925,0.763887418120734,0.0257717036706451
"brill",0.395754127763212,0.182711500208825,0.601055256246935,0.7,0.803733044128876,0.0484026639507057
"brill",0.210167365847155,0.384997496614233,0.740684126845112,0.85,0.863297579974863,0.0336193976678651
"brill",0.877793681342155,0.645506795495749,0.652640688111173,0.75,0.73301260204604,0.10140787803467
"brill",0.690406154841185,0.140590377850458,0.771709820743138,0.9,0.755767894314097,0.0284589722018592
"brill",0.974288477795199,0.337687573395669,0.685813977048573,0.825,0.646079623884798,0.0697819995777896
"brill",0.931379353860393,0.416603804565966,0.79232116778427,0.825,0.759373969219784,0.0747382204965518
"brill",0.548232520697638,0.336356987245381,0.783270472697797,0.575,0.956526502145219,0.0450217928970461
"brill",0.330962458392605,0.0568738779984415,0.635391550929964,0.625,0.818922817706109,0.0202915477812123
"brill",0.361313853645697,0.0161120872944593,0.837205313078849,0.95,0.791769033574125,0.0164678200577843
"brill",0.299805567367002,0.263706487370655,0.74521617142073,0.875,0.79877970932228,0.0290397026781789
"brill",0.853798855328932,0.463202205020934,0.713421090359282,0.725,0.780483404793296,0.0736795962721827
"brill",0.0717939999885857,0.54166318452917,0.407127231008581,0.025,0.958962051917407,0.0585534744788696
"brill",0.877608365612105,0.730179552221671,0.765020436144887,0.775,0.855859826417283,0.125704994665369
"brill",0.853879594476894,0.0505141455214471,0.808396833268593,0.925,0.67625587852961,0.0327955303042062
"brill",0.965097878361121,0.726449286798015,0.78104076661483,0.775,0.864290223561815,0.105881304042272
"brill",0.212193682091311,0.196349231060594,0.782247318051478,0.85,0.878991068398883,0.0191191853691273
"brill",0.511380729731172,0.0545715973712504,0.81719719200702,0.75,0.772472172047172,0.0118563395703086
"brill",0.780964659294114,0.300642053596675,0.776101294862167,0.85,0.84828773442161,0.0378621203251227
"brill",0.820754773216322,0.393172410549596,0.791282443264733,0.9,0.814151324462555,0.0519863168791422
"brill",0.0230210355948657,0.816016106167808,0.560163236700869,0.05,0.908652026100065,0.0971453767724749
"brill",0.550388595554978,0.0800948434043676,0.75692188223253,0.8,0.811007563827026,0.02496206536288
"brill",0.362958412617445,0.47537892521359,0.70735423281528,0.35,0.953291645284466,0.0457085770031995
"brill",0.443712899694219,0.00221470347605646,0.824746624781042,0.9,0.971756650671529,0.0102752881877447
"brill",0.648348194779828,0.615725906100124,0.772992929598505,0.85,0.895986994883725,0.0716160081586869
"brill",0.391255684196949,0.285392274148762,0.633582479981406,0.425,0.971443938463505,0.0478534570266595
"brill",0.165987515822053,0.90793762402609,0.594113666839462,0.075,0.942040608290265,0.078938711949945
"brill",0.307768783764914,0.769442603224888,0.589885318489678,0.275,1.02538614390247,0.0962617434303503
"brill",0.601879043504596,0.597693582763895,0.675813623527739,0.375,0.971085524333751,0.0749975299864013
"brill",0.0658973082900047,0.837820058921352,0.587596185085844,0,0.974198384518678,0.0736451011103819
"brill",0.832604917464778,0.644522017100826,0.726221032290938,0.8,0.977831829266108,0.0853024556182948
"brill",0.306274259928614,0.12835916201584,0.67918942622889,0.625,0.871881053385186,0.0299892309943669
"brill",0.311614869860932,0.786513256607577,0.609464416101021,0.075,0.938484867409591,0.0978596276819436
"brill",0.169114956632257,0.07771699083969,0.696080783991661,0.675,0.940228702305402,0.0206104744447112
"brill",0.532533005811274,0.504471057327464,0.593061800468397,0.55,0.931760357504586,0.066752312107342
"brill",0.591160138370469,0.883792135166004,0.437688907137125,0.3,0.970947635514655,0.172033702244883
"brill",0.435743204085156,0.356711109634489,0.632624403311544,0.625,0.926827390108347,0.0413755362864392
"brill",0.522968753473833,0.995169498724863,0.601782468287037,0.2,0.990641801893788,0.176265631409773
"brill",0.913726172875613,0.108157371403649,0.817599964516078,0.925,0.651848133304341,0.0345766211581754
"brill",0.898458519717678,0.0661964418832213,0.784682907444404,0.8,0.584599466120841,0.0487225781297877
"brill",0.080758766271174,0.847524469019845,0.630916711123904,0.275,0.962757661906846,0.0967484983044848
"brill",0.235679610865191,0.616737062809989,0.559681081935869,0,0.970670153681141,0.0625486061647427
"brill",0.828997468110174,0.232921345159411,0.710960941971372,0.65,0.908976187552449,0.0405382413473598
"brill",0.938347879331559,0.730350765632465,0.690457619781235,0.7,0.835830835178408,0.101224673469013
"brill",0.662073572399095,0.421348900999874,0.720622473936245,0.775,0.869057484613302,0.0657257670496617
"brill",0.803353729192168,0.707080341642722,0.50430241400273,0.75,0.830245870709961,0.102701370435699
"brill",0.150649490766227,0.142514404375106,0.80357938759252,0.95,0.909360687315891,0.0114721145688846
"brill",0.788839043583721,0.0955417458899319,0.74319634583193,0.775,0.780989984409333,0.0386999894250559
"brill",0.869128200924024,0.053475446999073,0.783098817844353,0.875,0.701462280356763,0.0370835623979594
"brill",0.55638875765726,0.542456904891878,0.615909188759891,0.725,0.894436253000314,0.0843434675358976
"brill",0.365941361291334,0.88502261065878,0.588976881922076,0.025,0.952743740183768,0.111259514168218
"brill",0.774921552743763,0.865291787311435,0.644578105103745,0.525,0.901380195417698,0.128801224076803
"brill",0.539986629039049,0.0920855000149459,0.756293673956344,0.85,0.719583000277413,0.0231156435713458
"brill",0.893304752185941,0.0719902424607426,0.680618008064695,0.75,0.561313425954089,0.0446242334027072
"brill",0.560401888331398,0.0954856057651341,0.765878943339727,0.85,0.884522862975084,0.0434904081746354
"brill",0.947393989190459,0.660143599845469,0.736997433014775,0.8,0.952403828805003,0.0865790497496596
"brill",0.00702832452952862,0.895363797899336,0.624570166387931,0.125,1.0040139228661,0.087161066348095
"brill",0.520344190299511,0.249291475862265,0.750246699087158,0.375,1.01073111940732,0.0260779480944783
"brill",0.366164542268962,0.254839825676754,0.548580650902831,0.575,0.864532447199778,0.044550812963595
"brill",0.231156688183546,0.354790019337088,0.604825709581725,0.375,0.965824771094052,0.0413992138013941
"brill",0.56932090735063,0.558390068123117,0.765591929751731,0.375,0.982182979878505,0.0447052794165914
"brill",0.0942580366972834,0.0546889428514987,0.803583743022575,0.625,0.869972834067797,0.00802524976196364
"brill",0.983843477442861,0.809225770644844,0.635120665611867,0.725,0.881581855099675,0.10608153171779
"brill",0.0280632567591965,0.359476251294836,0.604942190491928,0.075,1.01140786278635,0.038769807819213
"brill",0.817855635192245,0.403125904267654,0.721653181143228,0.825,0.652712395463013,0.0684709316921485
"brill",0.718881428707391,0.665900033665821,0.71486318855066,0.675,1.06862429190744,0.0962341147163503
"brill",0.0486251036636531,0.599729643668979,0.666369296871844,0.175,1.05253967000219,0.0650597776204399
"brill",0.0431563202291727,0.726832206360996,0.659349656944774,0.125,1.01118702394037,0.0696870392056638
"brill",0.584841002942994,0.558875523740426,0.780142028483838,0.65,0.905637217003863,0.0739175214515573
"brill",0.345175326569006,0.524623542325571,0.567457275442498,0.6,0.92230838716845,0.0873293595181937
"brill",0.119080906733871,0.469486692221835,0.640632191468459,0.225,0.976978624904013,0.0668705301265249
"brill",0.496822281507775,0.865471545374021,0.65184657864325,0.1,1.0042302789243,0.100009372269364
"brill",0.0571968972217292,0.260199918178841,0.517783576305671,0.275,0.836467759304373,0.0358384559347325
"brill",0.932627428555861,0.874549977481365,0.623221142673349,0.65,0.820542510062023,0.134757696407419
"brill",0.967466915724799,0.228727735579014,0.77108177778084,0.875,0.705598596299974,0.042080579511617
"brill",0.588734546676278,0.216194634791464,0.700874779885419,0.725,0.85192283348769,0.0334256902371179
"brill",0.835408184677362,0.547167650423944,0.737587439429511,0.775,0.855422801364957,0.0765326191523325
"brill",0.42309857904911,0.890220944304019,0.631096861768176,0.2,1.00086440240484,0.0751759134678436
"brill",0.370624184142798,0.696341738803312,0.651118313942853,0.375,0.945615031532634,0.0798483022908046
"brill",0.165264362236485,0.502547014970332,0.62985171384817,0.225,0.988208227064995,0.0625080963286925
"brill",0.883643806446344,0.91512315813452,0.661536899528093,0.6,0.896280029458344,0.159378188980114
"brill",0.823951226426288,0.460281276144087,0.659433900408913,0.75,0.752224278079118,0.0738538454480811
"brill",0.430249616503716,0.570255216443911,0.521482440202831,0,0.879485475256772,0.0619748852437185
"brill",0.369371229317039,0.690975455567241,0.69825838009368,0.3,0.981203925407425,0.0921048314400634
"brill",0.0147444824688137,0.722926488146186,0.585851095458834,0,0.895189215273168,0.0825715989891686
"brill",0.566066250670701,0.543569719186053,0.557723580433709,0.2,0.860005995722412,0.0881010534443966
"brill",0.39391058171168,0.636137417983264,0.698562428336394,0.375,0.975483825151896,0.0787076777488752
"brill",0.333509191637859,0.714569634292275,0.536629680390557,0.175,0.985183253746593,0.0982632241975931
