"","spp","k1","k2","kobe","safety","yield","yieldAav"
"129","turbot",1.33408385817893,0.879004909889773,0.76,0.836787323974432,0.999327975621694,0.0549453734952052
"130","turbot",0.749364027287811,1.36089284706395,0,0.595631881053216,0.872899268550313,0.0975072273673535
"131","turbot",0.912644953234121,0.311428974266164,0.76,0.881782847766074,0.78937087168901,0.022553273594572
"132","turbot",0.252448007231578,0.0900314493337646,0.76,0.887309552407391,0.781920147984222,0.0068896179404436
"133","turbot",0.450710047152825,0.842859473428689,0.2,0.650817156937826,1.08795574075286,0.14610694573774
"134","turbot",1.34403394558467,0.829342414392158,0.76,0.876053974510759,0.78363850776319,0.0660355296703495
"135","turbot",0.120967875933275,0.245226331986487,0.2,0.746413625527038,1.06650392237217,0.0126693196168446
"136","turbot",0.841333225602284,0.848430966725573,0.56,0.746580941893751,0.93159667204511,0.12546183763776
"137","turbot",0.289618070237339,0.0775157168973237,0.76,0.95216506449997,0.655459995298807,0.00572568486382527
"138","turbot",1.40684247168247,0.00641650857869536,0.76,0.954221821947213,0.434808424382904,0.0304445088350912
"139","turbot",0.897505052969791,1.29049731383566,0.16,0.724623322225107,1.09098550953689,0.125326493685303
"140","turbot",0.735653409501538,0.864566837903112,0.32,0.630311528276714,0.956314439353473,0.130105283625231
"141","turbot",0.69849951134529,0.146615493460558,0.76,0.933973329013255,0.736381900075383,0.015987734555917
"142","turbot",1.33037458139006,0.20246211590711,0.76,0.961571475052817,0.44720745601595,0.0318464147860462
"143","turbot",0.466570729971863,1.46659459720831,0,0.664451400299975,1.12188148790426,0.0790076497040314
"144","turbot",0.88076431362424,1.0047323028557,0.32,0.648460494867727,1.23166253433064,0.125890931918531
"145","turbot",0.590947889839299,0.0611648862250149,0.76,0.937968730139003,0.691975218901396,0.013316526922884
"146","turbot",0.198975507519208,1.23946251603775,0,0.619260895535549,0.950652433334152,0.0735344843257652
"147","turbot",0.0298593509942293,0.0649883919395506,0.76,0.920563276551957,0.819804806883198,0.00366571147619128
"148","turbot",0.517287146416493,1.10247633734252,0.16,0.597438540741679,0.935655797241725,0.0977635500232989
"149","turbot",0.846793703734875,1.07315557776019,0.44,0.736091356966331,1.03779013961161,0.13444010128795
"150","turbot",0.258763227495365,1.44677525258157,0.08,0.625398671374971,1.05307855967636,0.134496499158885
"151","turbot",1.12567929772194,0.781934831407852,0.4,0.797977362125656,1.08059977187567,0.0661360555160111
"152","turbot",1.2667723383056,0.360226883785799,0.76,0.899336586385347,0.662424710728311,0.0543043445375239
"153","turbot",0.430833512800746,0.231104268576019,0.72,0.814444167459848,0.917842171533927,0.0281192496367029
"154","turbot",0.512067635077983,1.07551629049703,0.4,0.633856085237861,0.74491059437657,0.164413039888258
"155","turbot",0.658693109638989,0.839845376671292,0.28,0.628211380332478,1.07488250011264,0.0770019534155143
"156","turbot",0.642224591458216,1.30622420995496,0.04,0.66890098607476,0.990117147013723,0.0917655295304682
"157","turbot",0.257858097204007,0.789040086208843,0,0.547143607912394,0.902981982298098,0.0383706457801535
"158","turbot",0.803201407659799,0.97948981449008,0.76,0.831716279204948,0.982355627691407,0.095241882647258
"159","turbot",1.32261771254707,0.783754836651497,0.56,0.664325748089367,0.921330424211672,0.171529874477573
"160","turbot",0.394142724922858,0.795508876559325,0.04,0.58852705097069,1.08050149566417,0.0552233970074843
"161","turbot",0.0807951878523454,0.639460418955423,0.12,0.685593070525248,1.08609597870777,0.0508574734985467
"162","turbot",0.506165693281218,1.31851834862027,0.28,0.632052298402039,1.09771324387708,0.177421331063053
"163","turbot",0.0172949713887647,1.41042181954253,0,0.514503129609628,0.963120925501995,0.0843710120633788
"164","turbot",0.714170999941416,1.29305518046021,0.24,0.675540959228099,1.02237306662653,0.156558658008025
"165","turbot",0.0309673582669348,1.39296668674797,0,0.611144956729859,1.04289943628745,0.0899183632500241
"166","turbot",0.839576372760348,0.350330690620467,0.76,0.875765842012949,0.721327807411064,0.0368164824977616
"167","turbot",0.387735622236505,1.49446004605852,0,0.541579519466528,0.840736272853534,0.145522613949078
"168","turbot",0.71666675421875,1.27902309293859,0,0.664690885872591,1.18459841527542,0.0732005009320262
"169","turbot",1.39933121600188,0.481035381322727,0.76,0.90101657209309,0.744737509878426,0.0620981543346961
"170","turbot",1.14530357136391,1.08752777776681,0.72,0.834791006083456,1.00227988011066,0.110680480727055
"171","turbot",1.46355265297461,1.04413341823965,0.76,0.885476222373054,0.873375377607675,0.111290761640259
"172","turbot",0.688234127825126,1.31193053349853,0.08,0.614124047489507,0.976896957568951,0.141256220662744
"173","turbot",0.364421715144999,1.36879357451107,0,0.619031425036493,1.0220857263995,0.0939835244926423
"174","turbot",0.942258937633596,1.34769760561176,0.4,0.773592591552763,1.1646950370476,0.156536003612795
"175","turbot",0.415512456558645,0.877384629333392,0,0.523436099267974,0.905910257496034,0.0746697245677897
"176","turbot",0.246205138857476,0.229537895531394,0.76,0.891756034938245,0.774238080152909,0.0128022680426964
"177","turbot",1.29316759994254,0.950094561791047,0.76,0.858406477633852,0.762978455037108,0.090087667688722
"178","turbot",0.950422403868288,0.00632888451218605,0.76,0.922954862426715,0.582083668207469,0.0230495892794574
"179","turbot",1.05075715924613,1.35863732651342,0.4,0.672403094196841,0.747989358125253,0.145496511039872
"180","turbot",0.849931039265357,1.06234030926134,0.28,0.697001980372667,1.21492619330356,0.0971385958644107
"181","turbot",0.776215517311357,1.07358275831211,0.16,0.614743636655059,0.831768339992803,0.173635993806919
"182","turbot",1.06754707975779,0.752362268976867,0.76,0.937226565315934,0.715353995067803,0.0468238731993399
"183","turbot",0.23023536906112,1.32969134976156,0,0.571614958158165,0.977232613497391,0.0539113754938536
"184","turbot",1.19898999331053,0.713141120388173,0.76,0.85270332125866,0.754446354164523,0.0746645411012464
"185","turbot",1.17935349117033,0.352118787704967,0.76,0.897680127677379,0.601393120536606,0.0387194449870582
"186","turbot",1.32125145359896,1.35962717584334,0.44,0.764709063714939,0.869817411793425,0.132657508106512
"187","turbot",1.03805121837649,1.3819471107563,0.36,0.663042070568001,0.842446968555154,0.185056164830353
"188","turbot",0.780123316333629,0.278011494898237,0.76,0.874028896679897,0.950494586273964,0.0273389704590984
"189","turbot",0.0900541957234964,1.01616042223759,0,0.588724802789831,0.893967414670622,0.0634426558886131
"190","turbot",1.31983359355945,1.26741429674439,0.44,0.808863205221274,1.22483522243815,0.0942276863812127
"191","turbot",0.247481206431985,0.658385639078915,0,0.589971608656839,0.942258739017969,0.0530202156305296
"192","turbot",1.21727448748425,1.35961304081138,0.56,0.780540055681981,0.972958431188645,0.156157045267563
"193","turbot",0.512775149079971,1.22145822714083,0,0.586248132387524,0.949510832190429,0.090503089063831
"194","turbot",0.626557709067129,0.670341081451625,0.52,0.790595103297692,0.972395316507169,0.0562909523635213
"195","turbot",0.802745599066839,0.147037843591534,0.76,0.899538451163828,0.823567779181507,0.0116634232516438
"196","turbot",1.44971644738689,1.04233302595094,0.76,0.890353535051087,0.954833200459648,0.122279429155801
"197","turbot",1.27880300302058,0.3598868844565,0.76,0.907383611018702,0.68492338472224,0.0401168418519711
"198","turbot",0.855524455429986,0.150337491184473,0.76,0.89393132537964,0.663425376864611,0.0311249154666531
"199","turbot",0.593631191644818,0.274067250313237,0.64,0.735740966418671,0.955123494081529,0.0345878623034974
"200","turbot",0.315251048770733,0.577496244921349,0.08,0.638433431107282,0.995773959924492,0.0503545404243216
"201","turbot",1.31669052201323,0.968260193243623,0.76,0.847097901749566,0.889465186365867,0.117038759964511
"202","turbot",1.03560923226178,0.210885566775687,0.76,0.932725765911504,0.798037519441847,0.0269746107022741
"203","turbot",1.4614327166928,0.506531360093504,0.76,0.916107406847091,0.625153810583033,0.0768373481377708
"204","turbot",1.39706903079059,0.624905706848949,0.76,0.839125815069543,0.722496203619797,0.0621000513301959
"205","turbot",0.822348781046458,0.504535480868071,0.76,0.897984422453862,0.982249020385492,0.0534233503691342
"206","turbot",0.496443687588908,0.0853108169976622,0.76,0.906646960145284,0.694107993510461,0.0132608952182507
"207","turbot",0.541970780468546,0.024168130941689,0.76,0.868970107529179,0.653645410625283,0.0160074696502454
"208","turbot",0.449708351050504,0.395559731055982,0.76,0.885388909051312,0.942465978191548,0.0283492319590136
"209","turbot",1.2806982829934,0.694803307531402,0.76,0.933773638421137,0.562780905576858,0.0789572815686194
"210","turbot",0.107690999982879,0.812494776793756,0,0.477648805717203,0.81528170714025,0.0663217066571079
"211","turbot",1.31641254841816,1.09526932833251,0.76,0.839857859783238,0.758738163910828,0.132705584077001
"212","turbot",1.28081939171534,0.0757712182821706,0.76,0.9367030276654,0.541530698713552,0.0262552736703026
"213","turbot",1.44764681754168,1.08967393019702,0.48,0.7207916505693,0.716494350497778,0.218748759154412
"214","turbot",0.318290523136966,0.294523846590891,0.76,0.887081687912582,0.934124765539599,0.0209087334196954
"215","turbot",0.767071094596758,0.0818573960568756,0.76,0.946310718307544,0.725717055097791,0.0196902749165734
"216","turbot",1.17144698894117,0.450963080395013,0.76,0.867692057612728,0.527304683201138,0.0425157919501027
"217","turbot",1.23113215982448,0.589758615824394,0.76,0.816026840579385,0.781446045094179,0.0578510497439118
"218","turbot",0.0345315533922985,1.22402415925171,0,0.552969910194686,0.982821119612187,0.0718457911016655
"219","turbot",0.825582893332466,0.120142265106551,0.76,0.96896574965676,0.543384981340617,0.0295041140346365
"220","turbot",0.544437618926167,0.713068387820385,0.16,0.669801181733604,0.916854971435689,0.0531542282240169
"221","turbot",0.665569349541329,0.00332205521408468,0.76,0.920920440507952,0.608188334180082,0.0132423257561693
"222","turbot",0.972522292169742,0.923588859150186,0.28,0.742243537986234,1.09996957635746,0.0818095634727885
"223","turbot",0.586883526295424,0.428088411223143,0.76,0.86666120570195,1.03171729177919,0.0291765005844375
"224","turbot",0.248981273733079,1.36190643603913,0,0.628919836887468,0.987867161459615,0.0597150233597509
"225","turbot",0.461653175647371,1.15416390483733,0,0.501953629089641,0.921309570454113,0.05812683937897
"226","turbot",0.902818565256894,0.896540374145843,0.36,0.69943293120202,1.2102332080444,0.0978854377613521
"227","turbot",0.0988459624350071,1.25673008838203,0,0.557833714244611,0.951206249548814,0.101978404630862
"228","turbot",1.24890737619717,0.966783025651239,0.76,0.871006563782885,0.950793868795177,0.0703284467046204
"229","turbot",0.459411389892921,0.192538743023761,0.76,0.920086123669937,1.02272430251722,0.0103234778865938
"230","turbot",0.467422304791398,1.17976988491137,0,0.554820283712961,0.859850458670693,0.102267103976756
"231","turbot",0.253672434948385,0.116575486259535,0.76,0.920025376066932,0.751249222318378,0.0127649744102183
"232","turbot",0.798799508716911,0.756706585991196,0.16,0.714885201960993,1.03597503435621,0.0615089764111033
"233","turbot",0.886740207555704,1.32568820274901,0.16,0.641380790605323,1.10210526609255,0.0923280898701344
"234","turbot",0.653614806127734,0.535066664451733,0.76,0.854168573133688,1.01723866440662,0.0245279290490805
"235","turbot",0.78445313021075,1.49275424808729,0.08,0.640486139056341,1.02354595845708,0.15206390020264
"236","turbot",1.37058925931342,0.162236057105474,0.76,0.928205477586345,0.547646842417741,0.0332464965880629
"237","turbot",1.34768777957652,0.0992946628248319,0.76,0.955550461251098,0.473395777629596,0.0476560389484084
"238","turbot",0.121138149406761,1.27128670352977,0,0.582400673253676,0.93204115839665,0.0794914339198794
"239","turbot",0.353519416297786,0.925105594214983,0,0.597532526755927,0.969624252002889,0.0681174735648605
"240","turbot",1.24349620216526,0.349382017739117,0.76,0.87135958168857,0.681913725784851,0.0465708476784406
"241","turbot",1.40752181899734,1.0955261484487,0.76,0.889970627573585,0.930288754249675,0.0817466460160903
"242","turbot",0.993110358598642,0.632023351499811,0.64,0.779210180889628,0.962913794201536,0.0365528918672791
"243","turbot",1.20503059378825,1.06062051246408,0.76,0.852728510791896,0.905579655594286,0.091907351774469
"244","turbot",0.225974236149341,0.213771606562659,0.76,0.88342750156361,1.00858772538003,0.011750283541131
"245","turbot",1.18325856537558,0.143312618834898,0.76,0.917859749096921,0.634557779344479,0.0253853445466497
"246","turbot",1.30369230138604,0.0802131704986095,0.76,0.960973207266138,0.480512309268657,0.0475727075245341
"247","turbot",0.83458313648589,0.813685357337818,0.56,0.747148539916152,1.06256647057973,0.0687269381615926
"248","turbot",0.548912041937001,1.32753391598817,0.08,0.58038634625705,0.855456104505089,0.0991994155611043
"249","turbot",1.16238232911564,1.29793768096715,0.44,0.745063672917276,1.22005126039139,0.181789388365954
"250","turbot",0.809979943558574,0.138128250022419,0.76,0.937414365531265,0.679611681981754,0.0240274391642684
"251","turbot",1.33995712827891,0.107985363691114,0.76,0.892652680207115,0.438685470305004,0.0452572117479522
"252","turbot",0.840602832497098,0.143228408647701,0.76,0.930905633920289,0.59936479967952,0.0283303651027091
"253","turbot",1.42109098378569,0.990215399768203,0.56,0.802237616864929,0.801246956469858,0.109151147710285
"254","turbot",0.0105424867942929,1.343045696849,0,0.541136518873632,0.903752470636446,0.102619037634726
"255","turbot",0.780516285449266,0.373937213793397,0.76,0.850486856973647,0.89096479561643,0.039166015786811
"256","turbot",0.549246813403443,0.382259738515131,0.76,0.891906227445408,0.975479894367848,0.0420931658389588
"257","turbot",0.346735032275319,0.532185029005632,0,0.649063492703148,0.965297347448058,0.0380016217666229
"258","turbot",0.853981361025944,0.837585102184676,0.6,0.778431382913453,0.90132462193373,0.0818467185047743
"259","turbot",0.141387055045925,0.0820334142772481,0.72,0.810991040227023,0.872721441934736,0.00745057720720507
"260","turbot",1.47576521616429,1.21383865596727,0.68,0.833682279406934,1.03975286898144,0.0821643105521715
"261","turbot",0.0420948851387948,0.539214376942255,0,0.521503462287916,0.905444313927545,0.0338951815118355
"262","turbot",1.22678345278837,0.604688856401481,0.76,0.925079085372286,0.696130482956985,0.0509979353524435
"263","turbot",1.07832214306109,0.998850050498731,0.32,0.651502435219762,0.984290576696608,0.102623217876053
"264","turbot",0.0729376554954797,0.899594465503469,0,0.586724378649162,0.849636496366492,0.048479999099948
"265","turbot",0.0647344803437591,1.09024830954149,0,0.67480047832263,1.12780805936903,0.0456783585792929
"266","turbot",0.877261504414491,0.838313285610639,0.6,0.736734199093296,1.01067543748927,0.0675716013206151
"267","turbot",0.517762989853509,0.786935313488357,0.48,0.80195820797512,1.03539619919687,0.0417222192487587
"268","turbot",0.178621360100806,0.704230038332753,0,0.612590979722129,0.86295063165933,0.0496598967321079
"269","turbot",0.745233422261663,1.29820731806103,0.44,0.659033857862146,0.961989061433309,0.0856478254288278
"270","turbot",0.0857953458325937,0.390299877268262,0.24,0.715395261311198,1.06807046347227,0.0135066331665595
